LEAID,grad_rate,chron_absent,enrolled,absent_rate
3610890,96.0,474.0,5860.0,8.088737201365188
3610950,67.0,444.0,1386.0,32.03463203463203
3610980,90.0,764.0,5608.0,13.62339514978602
3611520,92.0,171.0,1550.0,11.032258064516128
3611550,79.0,1479.0,6803.0,21.740408643245622
3611670,90.0,459.0,4782.0,9.598494353826853
3611700,83.0,972.0,3388.0,28.68949232585597
3611760,97.0,213.0,3881.0,5.488276217469725
3611880,80.0,535.0,4019.0,13.311769096790249
3611910,87.0,210.0,1458.0,14.40329218106996
3611970,82.0,514.0,2182.0,23.556370302474793
3612180,76.0,762.0,3187.0,23.90963288358958
3612240,87.0,358.0,2033.0,17.609444171175603
3612270,66.0,1134.0,2676.0,42.37668161434978
3612330,89.0,334.0,2879.0,11.601250434178532
3612360,77.0,334.0,1612.0,20.719602977667495
3612450,82.0,197.0,1066.0,18.48030018761726
3612510,94.0,419.0,6381.0,6.566368907694718
3612630,91.0,2064.0,10760.0,19.182156133828997
3612720,87.0,178.0,1118.0,15.92128801431127
3612990,92.0,138.0,1715.0,8.0466472303207
3613080,94.0,449.0,4828.0,9.299917149958576
3613290,94.0,897.0,8189.0,10.953718402735376
3613350,92.0,275.0,3553.0,7.739938080495357
3613530,92.0,166.0,2101.0,7.900999524036173
3613590,82.0,433.0,1421.0,30.47149894440535
3613620,98.0,211.0,3103.0,6.799871092491137
3613740,99.0,171.0,3577.0,4.780542353927872
3613950,95.0,84.0,1626.0,5.166051660516605
3613980,95.0,280.0,3466.0,8.078476630121177
3614010,83.0,988.0,7896.0,12.512664640324214
3614130,41.0,3191.0,7672.0,41.59280500521376
3614190,95.0,206.0,2320.0,8.879310344827585
3614280,97.0,138.0,3965.0,3.480453972257251
3614340,89.0,874.0,5351.0,16.33339562698561
3614400,95.0,292.0,1726.0,16.917728852838934
3614430,92.0,209.0,1050.0,19.904761904761905
3614460,94.0,4.0,1436.0,0.2785515320334262
3614580,92.0,217.0,1388.0,15.63400576368876
3614640,92.0,195.0,1874.0,10.40554962646745
3614700,95.0,131.0,2160.0,6.064814814814815
3614730,92.0,114.0,922.0,12.364425162689804
3614760,82.0,175.0,1158.0,15.112262521588946
3614820,87.0,265.0,1627.0,16.28764597418562
3614850,86.0,535.0,4139.0,12.925827494563904
3614940,77.0,358.0,1754.0,20.410490307867732
3614970,77.0,556.0,2367.0,23.489649345162658
3615090,93.0,934.0,4512.0,20.70035460992908
3615180,79.0,834.0,3467.0,24.05537929045284
3615210,87.0,182.0,1734.0,10.4959630911188
3615300,92.0,764.0,3761.0,20.31374634405743
3615360,96.0,165.0,2197.0,7.510241238051889
3615390,93.0,410.0,3579.0,11.455713886560492
3615450,95.0,115.0,1744.0,6.594036697247706
3615510,95.0,152.0,2207.0,6.887177163570457
3615540,97.0,402.0,2813.0,14.29079274795592
3615570,86.0,894.0,5330.0,16.77298311444653
3615630,75.0,1813.0,4807.0,37.715831079675475
3615780,90.0,706.0,4072.0,17.337917485265226
3615810,98.0,221.0,3037.0,7.276918011195259
3615900,82.0,662.0,2438.0,27.15340442986054
3615980,77.0,460.0,1809.0,25.42841348811498
3615990,82.0,301.0,1333.0,22.58064516129032
3616080,99.0,138.0,2689.0,5.132019338043882
3616170,87.0,179.0,1252.0,14.297124600638975
3616230,87.0,835.0,6591.0,12.668790775299652
3616260,96.0,229.0,3156.0,7.256020278833968
3616290,81.0,1862.0,6275.0,29.673306772908365
3616440,67.0,755.0,1986.0,38.01611278952669
3616560,89.0,456.0,2304.0,19.791666666666664
3616620,94.0,342.0,5662.0,6.0402684563758395
3616680,96.0,324.0,5643.0,5.741626794258373
3616740,77.0,936.0,2486.0,37.650844730490746
3616830,82.0,713.0,2546.0,28.00471327572663
3616980,87.0,209.0,1201.0,17.402164862614487
3617160,94.0,428.0,7006.0,6.109049386240365
3617190,92.0,192.0,1970.0,9.746192893401014
3617220,72.0,612.0,1687.0,36.27741553052756
3617380,91.0,624.0,5691.0,10.964681075382185
3617520,86.0,1119.0,7024.0,15.931093394077449
3617640,95.0,196.0,1501.0,13.057961359093936
3617670,88.0,922.0,4339.0,21.249135745563493
3617700,95.0,258.0,1653.0,15.60798548094374
3617730,91.0,662.0,3830.0,17.284595300261095
3617910,93.0,183.0,2804.0,6.526390870185448
3618120,95.0,312.0,4137.0,7.541696881798404
3618150,92.0,362.0,2516.0,14.3879173290938
3618180,87.0,374.0,2359.0,15.854175498092411
3618210,92.0,250.0,2173.0,11.50483202945237
3618240,92.0,395.0,5589.0,7.067453927357309
3618270,99.0,155.0,3276.0,4.7313797313797314
3618330,95.0,301.0,4224.0,7.12594696969697
3618480,95.0,163.0,1595.0,10.219435736677116
3618570,92.0,382.0,1873.0,20.395088093966898
3618600,87.0,449.0,2260.0,19.86725663716814
3618630,97.0,742.0,6890.0,10.76923076923077
3618660,83.0,493.0,2625.0,18.78095238095238
3618690,83.0,2343.0,8708.0,26.906293063849336
3618960,87.0,228.0,1531.0,14.89222730241672
3619020,95.0,538.0,5348.0,10.05983545250561
3619170,87.0,431.0,2072.0,20.801158301158303
3619200,91.0,895.0,9428.0,9.492999575731863
3619230,85.0,1855.0,9144.0,20.28652668416448
3619320,81.0,1751.0,7242.0,24.178403755868544
3619410,93.0,239.0,2611.0,9.153581003446956
3619500,95.0,278.0,2859.0,9.723679608254637
3619560,93.0,618.0,3639.0,16.982687551525146
3619650,94.0,642.0,6735.0,9.53229398663697
3619680,93.0,709.0,4190.0,16.92124105011933
3619740,78.0,1004.0,2883.0,34.82483524106833
3619950,91.0,360.0,4044.0,8.902077151335313
3620040,95.0,245.0,2266.0,10.812003530450133
3620100,69.0,2211.0,7999.0,27.640955119389925
3620160,95.0,188.0,1991.0,9.442491210447011
3620190,92.0,196.0,2182.0,8.982584784601283
3620340,96.0,1031.0,7996.0,12.893946973486743
3620370,99.0,194.0,2479.0,7.825736183945139
3620460,92.0,382.0,2171.0,17.59557807461999
3620490,81.0,1910.0,10395.0,18.374218374218373
3620640,87.0,432.0,2145.0,20.13986013986014
3620670,92.0,168.0,1159.0,14.49525452976704
3620700,74.0,2489.0,11141.0,22.34090297100799
3620760,95.0,204.0,1507.0,13.536828135368282
3620820,69.0,3969.0,7017.0,56.56263360410432
3620850,89.0,530.0,3516.0,15.073947667804324
3620880,95.0,319.0,4304.0,7.41171003717472
3620910,92.0,789.0,4564.0,17.2874671340929
3621000,93.0,469.0,5686.0,8.24832922968695
3621210,88.0,1506.0,8797.0,17.11947254745936
3621240,85.0,590.0,3353.0,17.59618252311363
3621250,92.0,208.0,1361.0,15.282880235121237
3621270,94.0,440.0,5338.0,8.242787560884226
3621330,82.0,318.0,1833.0,17.348608837970538
3621480,86.0,389.0,2963.0,13.128585892676345
3621570,94.0,438.0,5586.0,7.841031149301826
3621720,82.0,332.0,2072.0,16.023166023166024
3621780,87.0,311.0,1724.0,18.039443155452435
3621840,87.0,221.0,1256.0,17.595541401273884
3621900,94.0,351.0,4703.0,7.463321284286625
3622020,78.0,374.0,5052.0,7.403008709422012
3622050,76.0,990.0,3649.0,27.130720745409704
3622290,92.0,202.0,1567.0,12.890874282067646
3622380,87.0,248.0,1865.0,13.297587131367292
3622470,88.0,1291.0,7576.0,17.040654699049632
3622560,95.0,123.0,2437.0,5.047189167008617
3622650,68.0,349.0,3455.0,10.101302460202604
3622680,99.0,144.0,2907.0,4.953560371517028
3622710,97.0,294.0,4522.0,6.5015479876160995
3622740,82.0,205.0,1349.0,15.196441808747222
3622830,87.0,339.0,1978.0,17.138523761375126
3622890,92.0,208.0,1511.0,13.765718067504965
3622920,87.0,440.0,1762.0,24.971623155505107
3623010,89.0,964.0,5095.0,18.920510304219825
3623160,96.0,330.0,5638.0,5.853139411138701
3623190,94.0,317.0,2981.0,10.634015431063402
3623220,96.0,176.0,4940.0,3.562753036437247
3623280,82.0,419.0,1847.0,22.685435841905793
3623310,95.0,110.0,1696.0,6.485849056603773
3623460,84.0,691.0,4622.0,14.950237992211164
3623490,95.0,66.0,1115.0,5.9192825112107625
3623520,81.0,732.0,2519.0,29.059150456530368
3623580,92.0,420.0,5470.0,7.678244972577697
3623760,67.0,1770.0,4264.0,41.510318949343336
3624000,92.0,92.0,1613.0,5.7036577805331685
3624030,90.0,401.0,3273.0,12.251756798044608
3624150,82.0,344.0,1860.0,18.494623655913976
3624240,82.0,208.0,1911.0,10.884353741496598
3624480,92.0,150.0,1031.0,14.54898157129001
3624630,95.0,57.0,1563.0,3.646833013435701
3624690,80.0,1238.0,5482.0,22.582998905508937
3624750,57.0,13429.0,27330.0,49.136480058543725
3624780,98.0,358.0,3583.0,9.99162712810494
3624840,95.0,407.0,3050.0,13.344262295081968
3624900,79.0,1607.0,5595.0,28.722073279714028
3624960,87.0,493.0,1938.0,25.438596491228072
3624990,70.0,1097.0,3423.0,32.04791118901548
3625050,97.0,278.0,3145.0,8.839427662957075
3625140,92.0,147.0,1287.0,11.421911421911425
3625170,92.0,629.0,5212.0,12.068303914044511
3625260,97.0,216.0,3349.0,6.449686473574201
3625290,95.0,52.0,1603.0,3.2439176543980035
3625350,92.0,1259.0,13010.0,9.6771714066103
3625740,92.0,176.0,1188.0,14.814814814814811
3625770,92.0,912.0,6371.0,14.314864228535551
3625800,82.0,332.0,2525.0,13.14851485148515
3625920,97.0,232.0,2947.0,7.872412623006447
3625950,99.0,336.0,4768.0,7.046979865771812
3625980,87.0,215.0,1785.0,12.044817927170868
3626010,62.0,3470.0,9398.0,36.92274952117472
3626160,92.0,239.0,1597.0,14.96556042579837
3626310,87.0,369.0,2504.0,14.736421725239618
3626370,97.0,309.0,2630.0,11.749049429657797
3626400,95.0,111.0,2232.0,4.973118279569892
3626520,94.0,599.0,8237.0,7.272065072235037
3626670,92.0,734.0,9818.0,7.476064371562437
3626700,82.0,268.0,1335.0,20.0749063670412
3626760,92.0,280.0,1916.0,14.613778705636744
3626840,98.0,149.0,2174.0,6.853725850965961
3626940,95.0,121.0,1369.0,8.838568298027758
3627000,87.0,243.0,1323.0,18.367346938775512
3627060,96.0,1158.0,8874.0,13.049357674104126
3627150,92.0,391.0,1471.0,26.580557443915705
3627180,98.0,158.0,3009.0,5.250913924891991
3627210,92.0,696.0,4837.0,14.389084143063885
3627240,85.0,432.0,3078.0,14.035087719298245
3627300,91.0,882.0,5926.0,14.883563955450557
3627450,92.0,220.0,2994.0,7.348029392117568
3627540,87.0,110.0,998.0,11.022044088176353
3627660,92.0,159.0,1342.0,11.847988077496275
3627780,89.0,348.0,3640.0,9.56043956043956
3627810,59.0,1865.0,9052.0,20.60318161732214
3628050,95.0,189.0,2783.0,6.791232482932087
3628200,97.0,277.0,6132.0,4.517286366601435
3628320,95.0,742.0,4279.0,17.34050011684973
3628380,87.0,254.0,1597.0,15.904821540388228
3628500,91.0,630.0,3190.0,19.74921630094044
3628560,98.0,267.0,6466.0,4.129291679554593
3628590,64.0,8827.0,20914.0,42.20617768002295
3628620,82.0,402.0,1406.0,28.591749644381224
3628650,92.0,400.0,2701.0,14.80932987782303
3628740,87.0,310.0,1742.0,17.795637198622273
3628950,86.0,1696.0,4002.0,42.37881059470265
3629280,81.0,1701.0,6936.0,24.524221453287197
3629370,69.0,3369.0,10008.0,33.66306954436451
3629400,95.0,77.0,1437.0,5.358385525400139
3629520,94.0,213.0,4495.0,4.738598442714126
3629610,89.0,417.0,3315.0,12.57918552036199
3629640,94.0,368.0,4447.0,8.2752417360018
3629790,88.0,611.0,2898.0,21.083505866114564
3629850,98.0,180.0,2849.0,6.318006318006318
3629880,90.0,1866.0,10825.0,17.2378752886836
3629970,94.0,456.0,3497.0,13.039748355733485
3630030,97.0,695.0,3981.0,17.45792514443607
3630120,72.0,1106.0,4014.0,27.553562531141008
3630210,77.0,298.0,1331.0,22.389181066867017
3630270,77.0,388.0,1565.0,24.792332268370608
3630330,92.0,237.0,2197.0,10.787437414656347
3630360,96.0,682.0,8406.0,8.113252438734238
3630540,92.0,431.0,3843.0,11.2151964610981
3630630,91.0,568.0,4546.0,12.49450065992081
3630660,87.0,281.0,1887.0,14.89136195018548
3630690,97.0,218.0,4208.0,5.180608365019011
3630780,85.0,1190.0,6538.0,18.201284796573873
3630960,83.0,867.0,5293.0,16.38012469299074
3631020,92.0,139.0,1779.0,7.813378302417089
3631260,89.0,1124.0,7096.0,15.839909808342728
3631320,92.0,382.0,3145.0,12.146263910969791
3631380,77.0,268.0,1392.0,19.25287356321839
3631470,95.0,591.0,9962.0,5.932543665930536
3631560,82.0,184.0,1126.0,16.341030195381883
3631710,97.0,290.0,3023.0,9.59311941779689
3631800,67.0,1011.0,2793.0,36.19763694951665
3631920,86.0,6236.0,26465.0,23.563196674853582
3631980,96.0,224.0,3442.0,6.5078442765833815
3700011,82.0,9229.0,50780.0,18.174478141000392
3700012,85.0,3121.0,23986.0,13.011756858167264
3700030,81.0,4555.0,23092.0,19.725446041919277
3700062,95.0,90.0,2054.0,4.381694255111976
3700064,95.0,88.0,1905.0,4.619422572178477
3700069,95.0,89.0,1628.0,5.466830466830467
3700090,85.0,474.0,5014.0,9.453530115676106
3700097,95.0,86.0,565.0,15.221238938053098
3700112,95.0,122.0,1702.0,7.1680376028202115
3700120,92.0,208.0,1440.0,14.444444444444445
3700127,77.0,154.0,1271.0,12.116443745082613
3700128,92.0,15.0,829.0,1.8094089264173705
3700135,95.0,59.0,1365.0,4.322344322344322
3700139,92.0,75.0,1347.0,5.56792873051225
3700145,95.0,63.0,1859.0,3.388918773534158
3700180,84.0,918.0,3347.0,27.427547057066032
3700210,87.0,293.0,3050.0,9.60655737704918
3700240,93.0,418.0,4608.0,9.071180555555555
3700270,89.0,676.0,4605.0,14.679695982627578
3700300,92.0,351.0,2075.0,16.91566265060241
3700317,95.0,155.0,1409.0,11.00070972320795
3700330,83.0,1149.0,6770.0,16.971935007385525
3700334,87.0,69.0,1006.0,6.858846918489066
3700360,84.0,405.0,2301.0,17.60104302477184
3700390,89.0,669.0,4490.0,14.89977728285078
3700420,84.0,2302.0,12600.0,18.26984126984127
3700450,88.0,3183.0,24008.0,13.258080639786735
3700480,88.0,1289.0,12357.0,10.431334466294407
3700530,89.0,3648.0,32462.0,11.23775491343725
3700580,89.0,1922.0,11810.0,16.274343776460626
3700600,82.0,225.0,1867.0,12.05141938939475
3700630,85.0,1201.0,8362.0,14.362592681176752
3700660,84.0,558.0,2681.0,20.81312942931742
3700690,92.0,2130.0,16362.0,13.017968463513018
3700720,90.0,1203.0,11896.0,10.11264290517821
3700750,86.0,806.0,9025.0,8.930747922437673
3700780,92.0,589.0,3367.0,17.49331749331749
3700840,87.0,273.0,2026.0,13.47482724580454
3700870,87.0,181.0,1346.0,13.447251114413076
3700900,88.0,2343.0,15076.0,15.541257628018045
3700930,84.0,352.0,3091.0,11.387900355871883
3700960,81.0,1060.0,5929.0,17.878225670433462
3701080,87.0,490.0,4078.0,12.015693967631192
3701110,91.0,1012.0,5279.0,19.170297404811517
3701140,88.0,1516.0,19156.0,7.9139695134683645
3701170,87.0,692.0,6149.0,11.253862416653114
3701200,81.0,1408.0,9955.0,14.14364640883978
3701260,81.0,6150.0,33562.0,18.3242953340087
3701320,77.0,1259.0,6101.0,20.63596131781675
3701500,84.0,11124.0,55634.0,19.9949671064457
3701530,86.0,1367.0,8236.0,16.59786304031083
3701620,86.0,5533.0,32049.0,17.26418921027177
3701680,92.0,339.0,1679.0,20.190589636688504
3701770,87.0,263.0,1205.0,21.82572614107884
3701800,81.0,1153.0,7654.0,15.064018813692186
3701830,95.0,413.0,3074.0,13.43526350032531
3701920,89.0,13002.0,73220.0,17.757443321496858
3701950,70.0,673.0,2627.0,25.618576322801673
3702010,86.0,3200.0,20675.0,15.4776299879081
3702040,85.0,709.0,7295.0,9.71898560657985
3702100,91.0,1513.0,13521.0,11.190000739590268
3702160,86.0,778.0,2932.0,26.534788540245568
3702190,91.0,791.0,4234.0,18.682097307510627
3702250,82.0,1413.0,8933.0,15.817754393820666
3702310,89.0,2641.0,20482.0,12.894248608534324
3702340,92.0,834.0,3606.0,23.128119800332776
3702370,92.0,4410.0,36339.0,12.135721951622225
3702430,86.0,1096.0,5410.0,20.258780036968577
3702560,89.0,1167.0,10174.0,11.470414782779631
3702610,85.0,1512.0,8742.0,17.295813315030887
3702640,92.0,502.0,3167.0,15.850963056520367
3702680,90.0,1464.0,11463.0,12.771525778591991
3702760,91.0,667.0,4440.0,15.022522522522522
3702820,87.0,352.0,2280.0,15.43859649122807
3702880,70.0,535.0,3146.0,17.005721551176098
3702940,85.0,953.0,6074.0,15.689825485676652
3702970,85.0,21935.0,149688.0,14.653813264924375
3703000,87.0,185.0,1857.0,9.96230479267636
3703060,90.0,678.0,4049.0,16.744875277846383
3703090,89.0,1576.0,12748.0,12.362723564480705
3703120,91.0,626.0,6089.0,10.280834291345048
3703210,87.0,228.0,1656.0,13.768115942028986
3703270,83.0,2861.0,15328.0,18.665187891440503
3703310,86.0,2210.0,14062.0,15.716114350732472
3703330,86.0,3843.0,26324.0,14.598845160309985
3703360,91.0,477.0,3089.0,15.441890579475558
3703420,62.0,495.0,1740.0,28.448275862068968
3703450,89.0,4052.0,26657.0,15.200510184942043
3703480,86.0,959.0,7472.0,12.83458244111349
3703510,87.0,253.0,1278.0,19.796557120500783
3703540,83.0,685.0,3246.0,21.102895871842268
3703570,89.0,1765.0,9518.0,18.54381172515234
3703600,92.0,321.0,1634.0,19.64504283965728
3703630,87.0,705.0,4483.0,15.726076288199868
3703720,92.0,258.0,2246.0,11.487088156723065
3703780,89.0,2046.0,16886.0,12.116546251332466
3703870,81.0,999.0,7363.0,13.5678391959799
3703900,80.0,537.0,3011.0,17.834606443042176
3703930,86.0,5739.0,22853.0,25.112676672646916
3703990,86.0,2482.0,12245.0,20.26949775418538
3704050,84.0,3558.0,19076.0,18.65170895365905
3704080,84.0,1516.0,8277.0,18.315814908783377
3704140,83.0,1358.0,8012.0,16.949575636545184
3704200,87.0,1086.0,5691.0,19.08276225619399
3704320,89.0,1055.0,8317.0,12.684862330167126
3704380,83.0,1004.0,6009.0,16.70827092694292
3704410,92.0,1129.0,8045.0,14.03356121814792
3704440,77.0,474.0,2074.0,22.854387656702023
3704500,82.0,399.0,2371.0,16.828342471531
3704530,86.0,572.0,3436.0,16.647264260768335
3704620,93.0,3737.0,41686.0,8.96464040685122
3704650,82.0,1543.0,6195.0,24.90718321226796
3704720,89.0,18745.0,162339.0,11.5468248541632
3704740,72.0,641.0,2135.0,30.02341920374707
3704800,72.0,222.0,1496.0,14.83957219251337
3704830,90.0,499.0,4622.0,10.796192124621376
3704880,83.0,3416.0,18717.0,18.250788053641077
3704920,92.0,439.0,2305.0,19.045553145336225
3704950,88.0,1076.0,9766.0,11.017816915830432
3705020,78.0,1618.0,11609.0,13.937462313722111
3705040,88.0,611.0,5227.0,11.68930552898412
3705070,92.0,395.0,2234.0,17.68128916741271
3800014,89.0,1071.0,12653.0,8.464395795463526
3800021,87.0,153.0,2145.0,7.1328671328671325
3800038,91.0,372.0,3581.0,10.388159731918458
3802530,82.0,489.0,1749.0,27.958833619210974
3805040,87.0,257.0,1674.0,15.352449223416963
3806780,84.0,1486.0,11969.0,12.415406466705656
3808130,86.0,1132.0,7641.0,14.814814814814811
3811820,79.0,446.0,3667.0,12.16253067902918
3813030,86.0,872.0,7419.0,11.753605607224692
3819410,87.0,728.0,10555.0,6.89720511605874
3819880,84.0,867.0,4055.0,21.381011097410603
3900042,92.0,77.0,497.0,15.492957746478872
3900094,92.0,289.0,2758.0,10.478607686729514
3900151,32.0,119.0,652.0,18.25153374233129
3900180,56.0,1815.0,9287.0,19.54344783030042
3900203,24.0,830.0,1068.0,77.71535580524345
3900237,12.0,295.0,356.0,82.86516853932584
3900250,72.0,1159.0,4558.0,25.427819218955683
3900252,38.0,422.0,487.0,86.652977412731
3900488,34.0,61.0,254.0,24.015748031496063
3900530,47.0,204.0,657.0,31.05022831050228
3901450,21.0,741.0,873.0,84.87972508591065
3904348,78.0,5526.0,19944.0,27.707581227436823
3904349,85.0,615.0,3144.0,19.561068702290076
3904350,87.0,437.0,3208.0,13.62219451371571
3904351,72.0,874.0,3316.0,26.357056694813032
3904352,90.0,509.0,2621.0,19.420068676077832
3904353,69.0,1098.0,3780.0,29.04761904761905
3904354,98.0,123.0,2431.0,5.059646236116825
3904355,95.0,141.0,1506.0,9.362549800796812
3904358,87.0,376.0,2323.0,16.18596642272923
3904359,92.0,216.0,1998.0,10.81081081081081
3904360,92.0,938.0,6115.0,15.339329517579722
3904362,95.0,262.0,2380.0,11.008403361344538
3904363,90.0,161.0,2813.0,5.723426946320654
3904364,95.0,250.0,3784.0,6.60676532769556
3904365,92.0,255.0,1293.0,19.721577726218097
3904366,96.0,541.0,6760.0,8.002958579881657
3904367,92.0,307.0,2164.0,14.186691312384472
3904368,87.0,259.0,1325.0,19.547169811320757
3904369,82.0,336.0,1459.0,23.029472241261136
3904371,78.0,2239.0,8361.0,26.7790934098792
3904373,91.0,706.0,8175.0,8.636085626911315
3904374,80.0,876.0,2861.0,30.618664802516605
3904375,74.0,12957.0,35042.0,36.97562924490611
3904376,92.0,481.0,2177.0,22.09462563160312
3904377,92.0,307.0,1878.0,16.347177848775292
3904378,75.0,14202.0,37933.0,37.43969630664593
3904379,85.0,1478.0,5166.0,28.61014324428959
3904380,73.0,23721.0,49946.0,47.49329275617667
3904381,82.0,336.0,1687.0,19.91701244813278
3904382,87.0,188.0,1544.0,12.176165803108807
3904383,80.0,786.0,4834.0,16.259826230864707
3904384,67.0,4737.0,12833.0,36.912647081742385
3904386,91.0,368.0,3064.0,12.010443864229766
3904387,93.0,719.0,5674.0,12.671836446951003
3904389,90.0,232.0,2720.0,8.529411764705882
3904390,66.0,1134.0,2181.0,51.99449793672627
3904391,87.0,602.0,2158.0,27.89620018535681
3904393,92.0,224.0,1985.0,11.28463476070529
3904394,85.0,1571.0,6253.0,25.123940508555897
3904395,70.0,2030.0,4980.0,40.76305220883534
3904396,90.0,949.0,4159.0,22.81798509257033
3904397,92.0,136.0,1794.0,7.58082497212932
3904399,87.0,348.0,1850.0,18.81081081081081
3904400,94.0,476.0,2893.0,16.453508468717594
3904401,92.0,710.0,3958.0,17.938352703385547
3904402,92.0,274.0,1738.0,15.765247410817032
3904403,87.0,295.0,2014.0,14.64746772591857
3904404,86.0,1258.0,3651.0,34.456313338811285
3904405,86.0,537.0,2410.0,22.28215767634855
3904406,95.0,429.0,1717.0,24.98543972044263
3904408,88.0,951.0,3621.0,26.26346313173157
3904409,88.0,318.0,2519.0,12.624057165541885
3904410,78.0,2515.0,9932.0,25.322190898107127
3904411,87.0,278.0,1720.0,16.162790697674417
3904412,92.0,443.0,2390.0,18.535564853556487
3904413,95.0,113.0,1326.0,8.521870286576169
3904415,90.0,505.0,2424.0,20.833333333333336
